area,mask,images
137.59781659388648,api/data/output/flower_0.4_2197274d-6546-46f7-9c90-d72a2847f6e8@2024-11-19@PXL_20240612_201201358.jpg,PXL_20240612_201201358.jpg
38.591343963553534,api/data/output/flower_0.4_9b84a729-23d8-4352-b930-836627ec8f10@2024-11-19@PXL_20240612_202057540.jpg,PXL_20240612_202057540.jpg
104.14123102866779,api/data/output/flower_0.4_757c6ee2-da3b-40ab-914d-e2feedf0b537@2024-11-19@PXL_20240612_202614032.jpg,PXL_20240612_202614032.jpg
10.55807743658211,api/data/output/flower_0.4_103803f2-ad17-492e-bc54-c7d3a5a3b629@2024-11-19@PXL_20240612_201017550.jpg,PXL_20240612_201017550.jpg
10.532258064516128,api/data/output/flower_0.4_1fc6c0ef-4433-4c69-a229-0e51002a8733@2024-11-19@PXL_20240612_203143722.jpg,PXL_20240612_203143722.jpg
69.03248031496064,api/data/output/flower_0.4_e6f2fe7b-71ad-44dd-8894-3bc1c31ed25f@2024-11-19@PXL_20240612_202439839.jpg,PXL_20240612_202439839.jpg
31.642745709828393,api/data/output/flower_0.4_7acb8b55-a072-4fd0-a551-38b24752ea57@2024-11-19@PXL_20240612_202426517.jpg,PXL_20240612_202426517.jpg
69.4860108303249,api/data/output/flower_0.4_00c8ac89-3357-4792-b600-3a74e13e9918@2024-11-19@PXL_20240612_202659347.jpg,PXL_20240612_202659347.jpg
59.70566037735849,api/data/output/flower_0.4_758b1308-8dfa-4064-9f0c-a71035bfee19@2024-11-19@PXL_20240612_203019598.jpg,PXL_20240612_203019598.jpg
3.6692880794701987,api/data/output/flower_0.4_4a6a3cc2-07b4-449f-9dff-fef22ed72eb3@2024-11-19@PXL_20240612_201250980.jpg,PXL_20240612_201250980.jpg
61.680562060889926,api/data/output/flower_0.4_83021d29-230e-4485-8781-db8063c935c0@2024-11-19@PXL_20240612_202456194.jpg,PXL_20240612_202456194.jpg
100.06315311222171,api/data/output/flower_0.4_5096d918-8e72-4155-9c2f-3242f317b892@2024-11-19@PXL_20240612_202400729.jpg,PXL_20240612_202400729.jpg
3.7362120564343737,api/data/output/flower_0.4_845c44d3-a897-48b7-b432-910040d9df69@2024-11-19@PXL_20240612_201823229.jpg,PXL_20240612_201823229.jpg
10.993747208575257,api/data/output/flower_0.4_629ec128-03ce-40b3-8e96-04920b941b1f@2024-11-19@PXL_20240612_202935133.jpg,PXL_20240612_202935133.jpg
16.43201133144476,api/data/output/flower_0.4_ae989b60-12d2-4727-a71e-8da76758c948@2024-11-19@PXL_20240612_202833813.jpg,PXL_20240612_202833813.jpg
19.221964782205745,api/data/output/flower_0.4_258aae31-f8e0-45d8-a4d4-9541840e52dd@2024-11-19@PXL_20240612_202512448.jpg,PXL_20240612_202512448.jpg
18.553314121037463,api/data/output/flower_0.4_13587c14-1be5-4b81-93cf-4984b273cb5c@2024-11-19@PXL_20240612_201113770.jpg,PXL_20240612_201113770.jpg
65.27235772357723,api/data/output/flower_0.4_dea8d5bf-01b3-4b69-8efe-cbf78956267a@2024-11-19@PXL_20240612_202756733.jpg,PXL_20240612_202756733.jpg
57.16040462427746,api/data/output/flower_0.4_4a55cef0-abf8-44a1-ac33-e972bce75ffe@2024-11-19@PXL_20240612_203217129.jpg,PXL_20240612_203217129.jpg
54.21900826446281,api/data/output/flower_0.4_8ad38289-fdf5-4d9e-9f9e-49a7408f54aa@2024-11-19@PXL_20240612_200707249.jpg,PXL_20240612_200707249.jpg
42.605794556628624,api/data/output/flower_0.4_b8d8544c-ca8a-468f-b2b6-c3d13ca88102@2024-11-19@PXL_20240612_202905992.jpg,PXL_20240612_202905992.jpg
106.73224261771747,api/data/output/flower_0.4_358975d1-f476-4e7e-8a2c-b15cf37f7930@2024-11-19@PXL_20240612_201528529.jpg,PXL_20240612_201528529.jpg
7.453347390616763,api/data/output/flower_0.4_5c4a6f33-042e-40dc-af41-07a57b764557@2024-11-19@PXL_20240612_201327092.jpg,PXL_20240612_201327092.jpg
42.060529634300124,api/data/output/flower_0.4_9ada3a58-1e25-4985-9a8c-f6ee4c44647b@2024-11-19@PXL_20240612_202029224.jpg,PXL_20240612_202029224.jpg
11.324448529411764,api/data/output/flower_0.4_f728bd1e-434a-4953-a5aa-b5a48bfbdf3c@2024-11-19@PXL_20240612_203122851.jpg,PXL_20240612_203122851.jpg
38.15358506576156,api/data/output/flower_0.4_97159da8-4bed-4e36-9717-4f38eb06e5ef@2024-11-19@PXL_20240612_203254878.jpg,PXL_20240612_203254878.jpg
164.0924805531547,api/data/output/flower_0.4_31ee611e-60e1-4b9a-9c00-5584e317867d@2024-11-19@PXL_20240612_201438159.jpg,PXL_20240612_201438159.jpg
12.227189781021897,api/data/output/flower_0.4_8eba9f8c-8949-49bd-ab88-4dfb6b0f7e0f@2024-11-19@PXL_20240612_203044347.jpg,PXL_20240612_203044347.jpg
63.544439274080965,api/data/output/flower_0.4_3e087cd0-734f-4506-8ac4-cbe620343b7b@2024-11-19@PXL_20240612_202327602.jpg,PXL_20240612_202327602.jpg
14.76900866217517,api/data/output/flower_0.4_b8aa8f74-fb8f-4601-b1ac-5a1f7965877d@2024-11-19@PXL_20240612_200614241.jpg,PXL_20240612_200614241.jpg
75.49022346368716,api/data/output/flower_0.4_58630094-8167-4732-95b2-721a18fe5fdb@2024-11-19@PXL_20240612_202550611.jpg,PXL_20240612_202550611.jpg
110.46166597596354,api/data/output/flower_0.4_2670b212-366b-4be8-ab44-7d53e245ac1f@2024-11-19@PXL_20240612_201707504.jpg,PXL_20240612_201707504.jpg
